"","X","x","y","elevation","Presence"
"8220",8220,-119500,1731500,315,0
"8221",8221,1510500,2627500,531,0
"8222",8222,1888500,1158500,30,0
"8223",8223,2437500,2610500,570,0
"8224",8224,444500,894500,283,0
"8225",8225,-1523500,2960500,123,0
"8226",8226,-1105500,3310500,94,0
"8227",8227,1708500,2501500,660,0
"8228",8228,389500,1340500,259,0
"8229",8229,-274500,4141500,616,0
"8230",8230,-457500,3765500,97,0
"8231",8231,-458500,2512500,185,0
"8232",8232,-390500,4490500,139,0
"8233",8233,-57500,630500,104,0
"8234",8234,2153500,2170500,270,0
"8235",8235,1552500,2131500,758,0
"8236",8236,-556500,4186500,395,0
"8237",8237,-14500,2752500,132,0
"8238",8238,-1695500,2071500,0,0
"8239",8239,262500,352500,72,0
"8240",8240,-773500,3328500,73,0
"8241",8241,502500,852500,293,0
"8242",8242,644500,2267500,322,0
"8243",8243,34500,1489500,242,0
"8244",8244,-1467500,3845500,211,0
"8245",8245,-759500,2361500,186,0
"8246",8246,-2062500,3410500,2422,0
"8247",8247,1146500,1127500,584,0
"8248",8248,-1691500,2211500,4600,0
"8249",8249,62500,489500,56,0
"8250",8250,-1567500,4296500,1087,0
"8251",8251,1624500,1398500,776,0
"8252",8252,2253500,2762500,362,0
"8253",8253,223500,284500,66,0
"8254",8254,-1618500,3012500,116,0
"8255",8255,-1791500,4083500,3323,0
"8256",8256,1409500,3488500,39,0
"8257",8257,2658500,2824500,117,0
"8258",8258,-589500,4429500,41,0
"8259",8259,44500,3856500,293,0
"8260",8260,1583500,1653500,771,0
"8261",8261,-649500,1113500,4307,0
"8262",8262,2310500,2378500,327,0
"8263",8263,-813500,3683500,106,0
"8264",8264,-1115500,1765500,4693,0
"8265",8265,369500,3561500,105,0
"8266",8266,-945500,4601500,104,0
"8267",8267,587500,4055500,148,0
"8268",8268,-1081500,3015500,168,0
"8269",8269,-1311500,3199500,78,0
"8270",8270,557500,712500,358,0
"8271",8271,1409500,2031500,608,0
"8272",8272,-1740500,3413500,211,0
"8273",8273,2221500,2095500,67,0
"8274",8274,1326500,2857500,349,0
"8275",8275,57500,2052500,661,0
"8276",8276,-1798500,2318500,3199,0
"8277",8277,-45500,3580500,88,0
"8278",8278,-1007500,334500,1007,0
"8279",8279,-259500,3223500,37,0
"8280",8280,-905500,2928500,112,0
"8281",8281,354500,820500,195,0
"8282",8282,-1511500,3219500,132,0
"8283",8283,-2332500,3313500,207,0
"8284",8284,1928500,1990500,512,0
"8285",8285,-600500,895500,3920,0
"8286",8286,225500,2564500,231,0
"8287",8287,-404500,477500,211,0
"8288",8288,379500,694500,240,0
"8289",8289,-1878500,4299500,581,0
"8290",8290,1200500,3180500,99,0
"8291",8291,1039500,929500,674,0
"8292",8292,2098500,2280500,415,0
"8293",8293,1193500,1484500,714,0
"8294",8294,129500,3307500,35,0
"8295",8295,-1077500,1613500,458,0
"8296",8296,-1050500,3366500,118,0
"8297",8297,1306500,1826500,979,0
"8298",8298,-1125500,3875500,172,0
"8299",8299,1651500,2599500,576,0
"8300",8300,1187500,3448500,4,0
"8301",8301,578500,2875500,293,0
"8302",8302,-1368500,3962500,239,0
"8303",8303,1564500,2252500,732,0
"8304",8304,-1652500,3960500,1852,0
"8305",8305,-1085500,3479500,70,0
"8306",8306,-1777500,4179500,1378,0
"8307",8307,741500,2336500,325,0
"8308",8308,-549500,4665500,95,0
"8309",8309,-902500,3299500,102,0
"8310",8310,-1909500,3031500,138,0
"8311",8311,7500,1194500,143,0
"8312",8312,1666500,2900500,257,0
"8313",8313,-909500,3135500,136,0
"8314",8314,-915500,3513500,106,0
"8315",8315,-1889500,4119500,1107,0
"8316",8316,-1026500,2059500,4272,0
"8317",8317,-803500,3384500,58,0
"8318",8318,-1830500,3062500,143,0
"8319",8319,-70500,809500,137,0
"8320",8320,1760500,1291500,629,0
"8321",8321,1046500,2632500,218,0
"8322",8322,163500,2754500,145,0
"8323",8323,-577500,1277500,3891,0
"8324",8324,324500,1881500,346,0
"8325",8325,-2185500,3498500,480,0
"8326",8326,2375500,2484500,377,0
"8327",8327,-1858500,4582500,44,0
"8328",8328,1819500,2521500,541,0
"8329",8329,2391500,2710500,295,0
"8330",8330,683500,864500,503,0
"8331",8331,-1480500,3933500,208,0
"8332",8332,2207500,2802500,380,0
"8333",8333,1734500,1960500,478,0
"8334",8334,-1324500,2967500,145,0
"8335",8335,-427500,3279500,59,0
"8336",8336,-2301500,2864500,0,0
"8337",8337,-700500,4610500,99,0
"8338",8338,-1385500,3537500,106,0
"8339",8339,-718500,4161500,130,0
"8340",8340,-1302500,1922500,4761,0
"8341",8341,-2217500,3317500,10,0
"8342",8342,502500,1752500,176,0
"8343",8343,1683500,3196500,12,0
"8344",8344,200500,3911500,236,0
"8345",8345,-1493500,3999500,193,0
"8346",8346,1372500,1601500,571,0
"8347",8347,-632500,3526500,52,0
"8348",8348,-507500,4039500,1241,0
"8349",8349,261500,3329500,9,0
"8350",8350,-1007500,3024500,138,0
"8351",8351,-91500,888500,149,0
"8352",8352,-712500,3113500,110,0
"8353",8353,337500,2535500,228,0
"8354",8354,-2018500,4291500,9,0
"8355",8355,2182500,2581500,393,0
"8356",8356,-219500,474500,142,0
"8357",8357,-1647500,2535500,283,0
"8358",8358,-1554500,4040500,248,0
"8359",8359,678500,1826500,622,0
"8360",8360,1895500,3248500,53,0
"8361",8361,1078500,974500,600,0
"8362",8362,2069500,2485500,389,0
"8363",8363,-61500,4025500,92,0
"8364",8364,2348500,2344500,244,0
"8365",8365,-985500,1211500,949,0
"8366",8366,33500,1065500,121,0
"8367",8367,-91500,2485500,292,0
"8368",8368,573500,3995500,194,0
"8369",8369,-923500,475500,2199,0
"8370",8370,667500,591500,365,0
"8371",8371,-660500,3180500,96,0
"8372",8372,562500,1682500,522,0
"8373",8373,1418500,948500,847,0
"8374",8374,1195500,3086500,101,0
"8375",8375,-1179500,4687500,616,0
"8376",8376,2550500,2606500,451,0
"8377",8377,692500,1020500,376,0
"8378",8378,877500,2033500,247,0
"8379",8379,-1499500,4395500,1394,0
"8380",8380,-1814500,2270500,360,0
"8381",8381,-848500,4385500,41,0
"8382",8382,-788500,1779500,4288,0
"8383",8383,746500,1862500,397,0
"8384",8384,-793500,4368500,52,0
"8385",8385,-477500,4671500,549,0
"8386",8386,218500,4154500,110,0
"8387",8387,-952500,2353500,249,0
"8388",8388,1217500,3112500,144,0
"8389",8389,-979500,2974500,131,0
"8390",8390,-601500,1322500,3414,0
"8391",8391,316500,1432500,94,0
"8392",8392,-275500,2281500,190,0
"8393",8393,1287500,1776500,910,0
"8394",8394,-521500,4590500,265,0
"8395",8395,373500,1133500,342,0
"8396",8396,-1367500,2441500,324,0
"8397",8397,1397500,1389500,950,0
"8398",8398,1410500,2249500,445,0
"8399",8399,-236500,4139500,806,0
"8400",8400,-1863500,4460500,137,0
"8401",8401,418500,2497500,284,0
"8402",8402,2603500,2453500,350,0
"8403",8403,447500,1415500,134,0
"8404",8404,-910500,3411500,107,0
"8405",8405,-952500,3652500,106,0
"8406",8406,-790500,647500,4876,0
"8407",8407,741500,2360500,288,0
"8408",8408,-1573500,4745500,73,0
"8409",8409,823500,2186500,318,0
"8410",8410,-784500,3235500,92,0
"8411",8411,-782500,538500,4591,0
"8412",8412,43500,3474500,46,0
"8413",8413,2091500,2288500,507,0
"8414",8414,-343500,2922500,76,0
"8415",8415,1475500,3455500,53,0
"8416",8416,-1244500,4579500,2196,0
"8417",8417,282500,446500,69,0
"8418",8418,-1089500,3513500,128,0
"8419",8419,459500,3320500,34,0
"8420",8420,-218500,4309500,158,0
"8421",8421,-1085500,2912500,159,0
"8422",8422,1512500,1526500,759,0
"8423",8423,1564500,2888500,360,0
"8424",8424,-950500,3021500,144,0
"8425",8425,-2339500,3258500,12,0
"8426",8426,623500,667500,662,0
"8427",8427,353500,1825500,124,0
"8428",8428,2425500,2806500,609,0
"8429",8429,-226500,1357500,402,0
"8430",8430,1294500,1545500,760,0
"8431",8431,112500,3782500,414,0
"8432",8432,1540500,2881500,372,0
"8433",8433,1044500,3326500,64,0
"8434",8434,814500,2792500,270,0
"8435",8435,-1516500,1920500,2432,0
"8436",8436,2015500,2076500,325,0
"8437",8437,988500,3024500,236,0
"8438",8438,244500,1910500,174,0
"8439",8439,1586500,2053500,719,0
"8440",8440,985500,3558500,13,0
"8441",8441,316500,1893500,233,0
"8442",8442,47500,639500,81,0
"8443",8443,-998500,1654500,5087,0
"8444",8444,596500,3663500,465,0
"8445",8445,-1045500,3154500,125,0
"8446",8446,-1051500,4221500,108,0
"8447",8447,-303500,3387500,59,0
"8448",8448,2139500,1896500,108,0
"8449",8449,-905500,4268500,60,0
"8450",8450,-1652500,3307500,167,0
"8451",8451,-956500,1025500,1405,0
"8452",8452,-1471500,3862500,188,0
"8453",8453,1530500,2063500,774,0
"8454",8454,1444500,1810500,538,0
"8455",8455,-455500,1595500,1438,0
"8456",8456,586500,270500,460,0
"8457",8457,450500,2876500,285,0
"8458",8458,-304500,1375500,648,0
"8459",8459,-206500,3541500,44,0
"8460",8460,-1137500,3044500,99,0
"8461",8461,75500,2241500,401,0
"8462",8462,-225500,4007500,196,0
"8463",8463,-1357500,2374500,382,0
"8464",8464,85500,1237500,112,0
"8465",8465,1463500,1663500,518,0
"8466",8466,237500,3427500,99,0
"8467",8467,2404500,2685500,293,0
"8468",8468,1306500,2051500,1203,0
"8469",8469,1729500,1741500,908,0
"8470",8470,-2000500,2706500,2749,0
"8471",8471,-2136500,2770500,123,0
"8472",8472,-769500,3605500,87,0
"8473",8473,-178500,2877500,65,0
"8474",8474,-26500,460500,64,0
"8475",8475,568500,1601500,269,0
"8476",8476,1436500,1279500,868,0
"8477",8477,160500,2287500,275,0
"8478",8478,316500,1485500,96,0
"8479",8479,-632500,1497500,4569,0
"8480",8480,-36500,2389500,333,0
"8481",8481,-212500,1523500,341,0
"8482",8482,467500,3122500,199,0
"8483",8483,2452500,2525500,804,0
"8484",8484,104500,2114500,524,0
"8485",8485,1324500,2665500,286,0
"8486",8486,-1809500,3024500,133,0
"8487",8487,-103500,641500,126,0
"8488",8488,1226500,3293500,18,0
"8489",8489,-1039500,2781500,207,0
"8490",8490,-622500,4297500,1266,0
"8491",8491,313500,2735500,373,0
"8492",8492,-1043500,4538500,73,0
"8493",8493,1852500,2226500,964,0
"8494",8494,515500,2876500,247,0
"8495",8495,-981500,4421500,64,0
"8496",8496,-278500,2441500,248,0
"8497",8497,-250500,1309500,411,0
"8498",8498,-1689500,2963500,161,0
"8499",8499,-983500,313500,2174,0
"8500",8500,223500,2794500,191,0
"8501",8501,-1385500,1819500,1853,0
"8502",8502,2090500,2234500,399,0
"8503",8503,-148500,601500,129,0
"8504",8504,-607500,616500,3541,0
"8505",8505,-1026500,3894500,157,0
"8506",8506,825500,2970500,222,0
"8507",8507,-803500,1807500,3033,0
"8508",8508,254500,3387500,42,0
"8509",8509,-161500,2944500,72,0
"8510",8510,-348500,1169500,608,0
"8511",8511,618500,2713500,321,0
"8512",8512,364500,3210500,125,0
"8513",8513,993500,1058500,485,0
"8514",8514,64500,893500,110,0
"8515",8515,-641500,1240500,4098,0
"8516",8516,1510500,2478500,423,0
"8517",8517,-719500,4075500,141,0
"8518",8518,403500,2410500,425,0
"8519",8519,-1415500,3158500,147,0
"8520",8520,2561500,2551500,521,0
"8521",8521,-1373500,2778500,228,0
"8522",8522,-297500,4623500,5,0
"8523",8523,-1514500,2980500,144,0
"8524",8524,-1682500,3116500,128,0
"8525",8525,818500,2030500,263,0
"8526",8526,728500,2122500,379,0
"8527",8527,-1109500,3028500,146,0
"8528",8528,-1956500,4351500,681,0
"8529",8529,-991500,2319500,308,0
"8530",8530,-1950500,4311500,974,0
"8531",8531,-1604500,2970500,114,0
"8532",8532,1425500,3271500,128,0
"8533",8533,439500,354500,212,0
"8534",8534,882500,1002500,426,0
"8535",8535,334500,1874500,259,0
"8536",8536,-909500,1467500,4455,0
"8537",8537,873500,1384500,415,0
"8538",8538,-722500,1793500,2564,0
"8539",8539,163500,3360500,112,0
"8540",8540,778500,1034500,422,0
"8541",8541,142500,745500,78,0
"8542",8542,-1395500,2262500,472,0
"8543",8543,1759500,2290500,425,0
"8544",8544,2283500,2575500,493,0
"8545",8545,-837500,1770500,3953,0
"8546",8546,-644500,1732500,4163,0
"8547",8547,1090500,732500,30,0
"8548",8548,987500,3744500,120,0
"8549",8549,1005500,2690500,263,0
"8550",8550,849500,2145500,380,0
"8551",8551,-1322500,1814500,1923,0
"8552",8552,2015500,3117500,76,0
"8553",8553,1510500,1180500,905,0
"8554",8554,-491500,3874500,318,0
"8555",8555,-1949500,4345500,429,0
"8556",8556,1289500,1889500,1182,0
"8557",8557,-429500,4074500,732,0
"8558",8558,-537500,3276500,44,0
"8559",8559,502500,418500,239,0
"8560",8560,1176500,2865500,194,0
"8561",8561,1131500,1834500,765,0
"8562",8562,-1433500,2861500,235,0
"8563",8563,268500,1049500,101,0
"8564",8564,-1551500,4599500,121,0
"8565",8565,825500,3737500,336,0
"8566",8566,29500,2639500,156,0
"8567",8567,-136500,710500,151,0
"8568",8568,-1134500,4371500,91,0
"8569",8569,2443500,2976500,40,0
"8570",8570,-782500,1218500,4184,0
"8571",8571,-281500,3173500,54,0
"8572",8572,-951500,1370500,1284,0
"8573",8573,-915500,4323500,63,0
"8574",8574,611500,323500,331,0
"8575",8575,1162500,3232500,20,0
"8576",8576,1957500,2175500,1032,0
"8577",8577,-261500,279500,82,0
"8578",8578,2220500,2068500,31,0
"8579",8579,-618500,1821500,268,0
"8580",8580,1246500,2178500,427,0
"8581",8581,-1971500,4145500,36,0
"8582",8582,91500,1724500,138,0
"8583",8583,226500,2636500,249,0
"8584",8584,781500,3155500,190,0
"8585",8585,-389500,951500,498,0
"8586",8586,1238500,1302500,883,0
"8587",8587,1009500,3154500,164,0
"8588",8588,-46500,3359500,25,0
"8589",8589,739500,2823500,328,0
"8590",8590,-102500,2408500,232,0
"8591",8591,1747500,2759500,308,0
"8592",8592,-155500,414500,78,0
"8593",8593,-1677500,3092500,124,0
"8594",8594,-1986500,3743500,592,0
"8595",8595,566500,3263500,173,0
"8596",8596,378500,2757500,400,0
"8597",8597,152500,1624500,194,0
"8598",8598,-617500,1908500,204,0
"8599",8599,68500,3906500,165,0
"8600",8600,2724500,2785500,47,0
"8601",8601,-608500,338500,959,0
"8602",8602,1876500,1140500,5,0
"8603",8603,1889500,1773500,923,0
"8604",8604,-2039500,3256500,782,0
"8605",8605,-1219500,2678500,258,0
"8606",8606,-842500,742500,3768,0
"8607",8607,2008500,2679500,372,0
"8608",8608,81500,2671500,139,0
"8609",8609,1992500,2296500,874,0
"8610",8610,788500,1057500,419,0
"8611",8611,-1099500,1805500,4556,0
"8612",8612,-440500,1393500,2826,0
"8613",8613,-1378500,4086500,143,0
"8614",8614,-719500,4658500,224,0
"8615",8615,-840500,1142500,3122,0
"8616",8616,701500,572500,782,0
"8617",8617,1924500,2777500,261,0
"8618",8618,726500,1783500,546,0
"8619",8619,650500,2955500,210,0
"8620",8620,-635500,729500,3968,0
"8621",8621,-935500,4502500,58,0
"8622",8622,416500,3857500,371,0
"8623",8623,557500,1228500,412,0
"8624",8624,455500,2480500,304,0
"8625",8625,-1600500,3146500,123,0
"8626",8626,-540500,690500,1877,0
"8627",8627,1023500,3941500,48,0
"8628",8628,948500,3359500,59,0
"8629",8629,1088500,813500,148,0
"8630",8630,-914500,1389500,3251,0
"8631",8631,650500,3948500,197,0
"8632",8632,-514500,2902500,63,0
"8633",8633,798500,3105500,158,0
"8634",8634,956500,3410500,47,0
"8635",8635,-2141500,3585500,790,0
"8636",8636,-370500,2846500,90,0
"8637",8637,504500,2989500,284,0
"8638",8638,145500,963500,96,0
"8639",8639,770500,861500,617,0
"8640",8640,-123500,3490500,76,0
"8641",8641,1437500,2709500,324,0
"8642",8642,1475500,2973500,261,0
"8643",8643,1495500,2052500,780,0
"8644",8644,935500,632500,797,0
"8645",8645,260500,4100500,123,0
"8646",8646,-754500,3942500,121,0
"8647",8647,-383500,2780500,88,0
"8648",8648,834500,2259500,326,0
"8649",8649,-1490500,3473500,183,0
"8650",8650,972500,351500,52,0
"8651",8651,-2218500,2813500,10,0
"8652",8652,2404500,3070500,0,0
"8653",8653,1946500,3252500,15,0
"8654",8654,923500,2226500,215,0
"8655",8655,2311500,2228500,152,0
"8656",8656,1242500,2672500,277,0
"8657",8657,-257500,2173500,178,0
"8658",8658,543500,3836500,356,0
"8659",8659,-1362500,2088500,1957,0
"8660",8660,1458500,3159500,193,0
"8661",8661,1769500,2528500,638,0
"8662",8662,578500,2758500,281,0
"8663",8663,536500,219500,106,0
"8664",8664,-874500,4498500,56,0
"8665",8665,-127500,234500,70,0
"8666",8666,-2002500,3097500,1205,0
"8667",8667,168500,3539500,220,0
"8668",8668,1472500,2839500,347,0
"8669",8669,-500,445500,61,0
"8670",8670,1122500,3523500,15,0
"8671",8671,604500,4238500,19,0
"8672",8672,165500,2284500,273,0
"8673",8673,-465500,2701500,101,0
"8674",8674,82500,576500,67,0
"8675",8675,-248500,2418500,183,0
"8676",8676,1471500,1823500,669,0
"8677",8677,2107500,2189500,296,0
"8678",8678,-599500,2014500,157,0
"8679",8679,-1886500,2636500,3308,0
"8680",8680,796500,3408500,65,0
"8681",8681,-684500,1922500,393,0
"8682",8682,-1471500,4132500,234,0
"8683",8683,-1511500,2237500,1900,0
"8684",8684,-839500,2207500,185,0
"8685",8685,1332500,2285500,343,0
"8686",8686,2035500,1513500,82,0
"8687",8687,768500,1625500,664,0
"8688",8688,459500,2068500,438,0
"8689",8689,1578500,1726500,614,0
"8690",8690,723500,3425500,5,0
"8691",8691,-1769500,2807500,438,0
"8692",8692,-1011500,385500,748,0
"8693",8693,888500,2944500,301,0
"8694",8694,327500,2361500,313,0
"8695",8695,1115500,2188500,250,0
"8696",8696,-905500,1041500,1635,0
"8697",8697,1216500,2744500,186,0
"8698",8698,-1960500,4100500,125,0
"8699",8699,947500,2231500,209,0
"8700",8700,52500,349500,35,0
"8701",8701,830500,554500,740,0
"8702",8702,-448500,3302500,59,0
"8703",8703,-693500,881500,4371,0
"8704",8704,-544500,2525500,163,0
"8705",8705,899500,2894500,195,0
"8706",8706,967500,861500,1078,0
"8707",8707,536500,1890500,466,0
"8708",8708,796500,3287500,120,0
"8709",8709,-1526500,2432500,1624,0
"8710",8710,1176500,2850500,171,0
"8711",8711,-1807500,2996500,140,0
"8712",8712,-842500,3687500,88,0
"8713",8713,-327500,3225500,38,0
"8714",8714,-962500,357500,2262,0
"8715",8715,81500,1936500,319,0
"8716",8716,-516500,3349500,51,0
"8717",8717,-266500,3131500,23,0
"8718",8718,860500,1333500,323,0
"8719",8719,781500,2056500,376,0
"8720",8720,-446500,399500,364,0
"8721",8721,182500,4231500,95,0
"8722",8722,-328500,1811500,227,0
"8723",8723,2294500,2912500,185,0
"8724",8724,-1166500,3671500,182,0
"8725",8725,-139500,2207500,207,0
"8726",8726,1686500,1348500,915,0
"8727",8727,864500,1627500,809,0
"8728",8728,-451500,2966500,81,0
"8729",8729,-801500,4727500,1596,0
"8730",8730,-1503500,2725500,260,0
"8731",8731,1368500,2124500,524,0
"8732",8732,-1444500,2132500,4054,0
"8733",8733,1867500,3016500,116,0
"8734",8734,1911500,1649500,786,0
"8735",8735,-258500,3682500,42,0
"8736",8736,-666500,2947500,109,0
"8737",8737,-1130500,4423500,84,0
"8738",8738,1266500,3240500,59,0
"8739",8739,887500,1806500,489,0
"8740",8740,788500,2338500,284,0
"8741",8741,-854500,636500,3478,0
"8742",8742,1522500,2732500,307,0
"8743",8743,-1798500,2795500,304,0
"8744",8744,-648500,4412500,62,0
"8745",8745,-121500,1871500,340,0
"8746",8746,23500,2255500,477,0
"8747",8747,489500,2318500,340,0
"8748",8748,1918500,2386500,414,0
"8749",8749,134500,1852500,174,0
"8750",8750,-604500,2404500,133,0
"8751",8751,-1517500,2651500,189,0
"8752",8752,-571500,1306500,3379,0
"8753",8753,1237500,3511500,8,0
"8754",8754,-574500,4675500,262,0
"8755",8755,2168500,1830500,0,0
"8756",8756,-2303500,2848500,61,0
"8757",8757,-2126500,4282500,186,0
"8758",8758,-55500,2590500,129,0
"8759",8759,585500,2805500,379,0
"8760",8760,-1345500,3637500,201,0
"8761",8761,405500,3143500,73,0
"8762",8762,-900500,3307500,111,0
"8763",8763,2255500,2700500,449,0
"8764",8764,-188500,2489500,158,0
"8765",8765,-1973500,3241500,252,0
"8766",8766,2238500,3050500,268,0
"8767",8767,405500,742500,264,0
"8768",8768,-405500,2608500,110,0
"8769",8769,739500,1631500,682,0
"8770",8770,50500,1899500,373,0
"8771",8771,690500,3556500,207,0
"8772",8772,1105500,1047500,635,0
"8773",8773,-494500,3170500,76,0
"8774",8774,-668500,1604500,3976,0
"8775",8775,-845500,1222500,4050,0
"8776",8776,2228500,2277500,238,0
"8777",8777,790500,3111500,174,0
"8778",8778,836500,410500,946,0
"8779",8779,-839500,3375500,103,0
"8780",8780,-431500,765500,542,0
"8781",8781,-304500,3015500,55,0
"8782",8782,-985500,4363500,66,0
"8783",8783,2250500,2645500,496,0
"8784",8784,2054500,1822500,284,0
"8785",8785,-821500,4561500,141,0
"8786",8786,906500,2955500,229,0
"8787",8787,-345500,3980500,359,0
"8788",8788,-1314500,2812500,170,0
"8789",8789,-303500,760500,259,0
"8790",8790,-1738500,2533500,1110,0
"8791",8791,-1726500,4074500,1433,0
"8792",8792,-1782500,2177500,0,0
"8793",8793,630500,933500,356,0
"8794",8794,-1521500,3008500,146,0
"8795",8795,538500,3127500,214,0
"8796",8796,-2194500,3226500,33,0
"8797",8797,1539500,2245500,746,0
"8798",8798,1204500,2655500,341,0
"8799",8799,-653500,4322500,671,0
"8800",8800,-413500,925500,878,0
"8801",8801,-1475500,3541500,172,0
"8802",8802,-1308500,2427500,443,0
"8803",8803,1183500,2199500,290,0
"8804",8804,-848500,2717500,170,0
"8805",8805,2014500,2347500,607,0
"8806",8806,1172500,947500,581,0
"8807",8807,-1321500,4273500,139,0
"8808",8808,-1394500,2484500,317,0
"8809",8809,1564500,2337500,727,0
"8810",8810,-248500,2694500,83,0
"8811",8811,-1399500,1905500,3556,0
"8812",8812,-1125500,4269500,100,0
"8813",8813,-395500,4055500,465,0
"8814",8814,-887500,280500,3190,0
"8815",8815,1418500,1098500,1142,0
"8816",8816,-342500,1852500,218,0
"8817",8817,1417500,2480500,414,0
"8818",8818,-997500,4537500,64,0
"8819",8819,536500,3859500,508,0
