"","x","y","elevation","Presence"
"8336",-905500,1404500,3925,0
"8337",-1879500,3837500,3367,0
"8338",-1940500,2479500,630,0
"8339",1245500,1272500,974,0
"8340",744500,2624500,355,0
"8341",406500,1967500,505,0
"8342",1796500,3101500,80,0
"8343",244500,610500,72,0
"8344",98500,3973500,260,0
"8345",852500,2464500,297,0
"8346",-1135500,3085500,122,0
"8347",-654500,4690500,80,0
"8348",-1580500,4741500,89,0
"8349",893500,2749500,486,0
"8350",-2337500,3340500,397,0
"8351",428500,2840500,292,0
"8352",336500,2325500,305,0
"8353",1301500,1528500,845,0
"8354",-1969500,3832500,1519,0
"8355",1298500,2751500,241,0
"8356",-2014500,3137500,748,0
"8357",1459500,1118500,874,0
"8358",409500,3105500,123,0
"8359",1217500,2352500,301,0
"8360",-267500,3418500,52,0
"8361",612500,1955500,616,0
"8362",-1073500,4466500,75,0
"8363",-316500,4250500,817,0
"8364",-1643500,2713500,159,0
"8365",-1135500,3717500,169,0
"8366",-1638500,2890500,126,0
"8367",957500,1537500,481,0
"8368",-640500,3821500,1027,0
"8369",1448500,1375500,665,0
"8370",989500,3775500,149,0
"8371",-942500,2285500,263,0
"8372",-271500,1332500,492,0
"8373",-601500,3770500,584,0
"8374",1084500,1609500,853,0
"8375",-1231500,3129500,85,0
"8376",-1609500,2668500,155,0
"8377",-1667500,3301500,188,0
"8378",862500,3849500,200,0
"8379",-743500,3298500,79,0
"8380",-536500,3843500,601,0
"8381",-189500,3771500,50,0
"8382",1171500,1250500,508,0
"8383",-1549500,3875500,247,0
"8384",1502500,1225500,990,0
"8385",1910500,2620500,298,0
"8386",-899500,1579500,4181,0
"8387",-1108500,3590500,167,0
"8388",-1993500,3827500,296,0
"8389",1470500,1692500,629,0
"8390",198500,1837500,146,0
"8391",1201500,3448500,12,0
"8392",-1748500,4466500,18,0
"8393",-945500,4431500,54,0
"8394",-1880500,4618500,7,0
"8395",-1098500,4420500,77,0
"8396",1344500,1260500,696,0
"8397",-451500,562500,405,0
"8398",-127500,959500,174,0
"8399",-1877500,3193500,222,0
"8400",-121500,3214500,44,0
"8401",-174500,3283500,45,0
"8402",555500,3115500,206,0
"8403",799500,2910500,251,0
"8404",-997500,3165500,130,0
"8405",1489500,1556500,569,0
"8406",-897500,3945500,113,0
"8407",-418500,432500,230,0
"8408",-1358500,2283500,441,0
"8409",1751500,1727500,1246,0
"8410",-1574500,2292500,4063,0
"8411",-506500,3168500,81,0
"8412",-68500,2233500,336,0
"8413",1663500,3031500,128,0
"8414",-1234500,2793500,222,0
"8415",-158500,1536500,326,0
"8416",-548500,3172500,90,0
"8417",-778500,4266500,788,0
"8418",-906500,2064500,1642,0
"8419",-1754500,4401500,300,0
"8420",1691500,2699500,463,0
"8421",-1222500,4383500,109,0
"8422",-134500,2078500,182,0
"8423",-1216500,1922500,4935,0
"8424",1011500,3668500,30,0
"8425",-70500,4047500,104,0
"8426",-1925500,3771500,3104,0
"8427",1403500,2437500,431,0
"8428",1869500,2371500,469,0
"8429",840500,291500,710,0
"8430",-1291500,2968500,162,0
"8431",330500,3365500,8,0
"8432",2136500,2442500,445,0
"8433",-119500,2707500,128,0
"8434",-1362500,3494500,157,0
"8435",893500,472500,932,0
"8436",1826500,2683500,337,0
"8437",775500,3185500,189,0
"8438",121500,3863500,273,0
"8439",-6500,2135500,503,0
"8440",-543500,1249500,3634,0
"8441",1068500,1721500,668,0
"8442",933500,645500,795,0
"8443",1591500,1175500,1112,0
"8444",-1954500,3354500,410,0
"8445",1706500,1506500,853,0
"8446",1715500,2407500,679,0
"8447",-1905500,2623500,3883,0
"8448",1871500,2803500,228,0
"8449",301500,1665500,107,0
"8450",-1779500,3665500,244,0
"8451",-238500,3034500,68,0
"8452",-2291500,2815500,0,0
"8453",-2009500,3594500,2049,0
"8454",-60500,1428500,215,0
"8455",-1031500,2844500,207,0
"8456",121500,3226500,29,0
"8457",1988500,1737500,544,0
"8458",-1953500,3053500,280,0
"8459",432500,4088500,125,0
"8460",-525500,2181500,136,0
"8461",-840500,1185500,3960,0
"8462",-382500,3054500,57,0
"8463",1132500,1758500,1037,0
"8464",132500,4439500,23,0
"8465",-1522500,1942500,2672,0
"8466",451500,3718500,333,0
"8467",894500,3729500,191,0
"8468",-1069500,4091500,145,0
"8469",1167500,1334500,520,0
"8470",-374500,489500,169,0
"8471",-337500,2277500,152,0
"8472",694500,1448500,544,0
"8473",495500,1407500,409,0
"8474",-1663500,2186500,4554,0
"8475",2040500,2179500,489,0
"8476",-1315500,3582500,190,0
"8477",-11500,4307500,126,0
"8478",-307500,2357500,204,0
"8479",-96500,1961500,203,0
"8480",1586500,1176500,1104,0
"8481",-665500,3421500,51,0
"8482",-74500,653500,117,0
"8483",921500,502500,865,0
"8484",-472500,1807500,187,0
"8485",1517500,959500,0,0
"8486",-1834500,3506500,236,0
"8487",51500,2976500,130,0
"8488",999500,2435500,182,0
"8489",-183500,1490500,341,0
"8490",-2075500,3436500,3640,0
"8491",350500,544500,75,0
"8492",2164500,2011500,189,0
"8493",2406500,3049500,32,0
"8494",69500,1298500,111,0
"8495",127500,4152500,105,0
"8496",-1718500,3143500,153,0
"8497",-1661500,2619500,269,0
"8498",-979500,3362500,121,0
"8499",874500,3433500,5,0
"8500",-1472500,2551500,250,0
"8501",-1136500,2966500,186,0
"8502",2167500,2948500,358,0
"8503",-247500,3440500,55,0
"8504",-220500,2235500,180,0
"8505",-1755500,3981500,308,0
"8506",2674500,2769500,129,0
"8507",-406500,2075500,154,0
"8508",-949500,3183500,129,0
"8509",-383500,1754500,226,0
"8510",775500,2672500,281,0
"8511",976500,845500,1018,0
"8512",-978500,4400500,59,0
"8513",-1462500,4509500,11,0
"8514",-1895500,2950500,811,0
"8515",-2023500,2964500,373,0
"8516",762500,978500,465,0
"8517",271500,1766500,103,0
"8518",-1673500,3855500,419,0
"8519",121500,3870500,248,0
"8520",2437500,2303500,147,0
"8521",-337500,779500,295,0
"8522",2024500,3065500,157,0
"8523",485500,911500,357,0
"8524",1380500,2971500,131,0
"8525",-1378500,3516500,160,0
"8526",-423500,944500,526,0
"8527",-1518500,1874500,1593,0
"8528",-500,1226500,141,0
"8529",1433500,3273500,96,0
"8530",-1196500,1753500,2090,0
"8531",1088500,810500,226,0
"8532",-1955500,3097500,642,0
"8533",-1761500,3431500,229,0
"8534",-470500,4128500,363,0
"8535",375500,3133500,33,0
"8536",1613500,2321500,527,0
"8537",318500,4006500,194,0
"8538",468500,524500,296,0
"8539",-627500,508500,2347,0
"8540",-974500,4594500,102,0
"8541",-1580500,2861500,177,0
"8542",2492500,2315500,90,0
"8543",2717500,2585500,73,0
"8544",533500,3798500,373,0
"8545",-2176500,3056500,1299,0
"8546",2689500,2799500,62,0
"8547",-81500,1074500,171,0
"8548",1779500,1478500,405,0
"8549",-1981500,4370500,204,0
"8550",-990500,626500,679,0
"8551",-587500,1081500,3690,0
"8552",897500,3242500,125,0
"8553",271500,2137500,453,0
"8554",-601500,4210500,912,0
"8555",85500,692500,79,0
"8556",-2063500,3619500,4121,0
"8557",18500,1371500,137,0
"8558",-1726500,3964500,1045,0
"8559",2126500,2247500,406,0
"8560",-953500,4200500,80,0
"8561",-26500,984500,141,0
"8562",381500,1258500,235,0
"8563",-708500,404500,1380,0
"8564",-882500,432500,3742,0
"8565",104500,245500,49,0
"8566",704500,485500,667,0
"8567",-628500,849500,3901,0
"8568",-254500,3692500,44,0
"8569",1270500,3042500,133,0
"8570",-614500,2494500,136,0
"8571",-2150500,3299500,2421,0
"8572",2658500,2601500,561,0
"8573",1602500,1501500,776,0
"8574",717500,2544500,377,0
"8575",-392500,2007500,184,0
"8576",1576500,2385500,599,0
"8577",-1082500,2485500,268,0
"8578",-761500,938500,3779,0
"8579",171500,1714500,98,0
"8580",115500,2865500,93,0
"8581",-1509500,2795500,371,0
"8582",889500,895500,745,0
"8583",-271500,3888500,217,0
"8584",-277500,475500,133,0
"8585",-1054500,3377500,106,0
"8586",141500,1925500,217,0
"8587",789500,1545500,743,0
"8588",1571500,1653500,612,0
"8589",1383500,1626500,556,0
"8590",71500,550500,61,0
"8591",-2046500,3169500,1968,0
"8592",2503500,2490500,687,0
"8593",-258500,617500,186,0
"8594",-2036500,3604500,3000,0
"8595",-2029500,3729500,672,0
"8596",391500,735500,315,0
"8597",-270500,2096500,169,0
"8598",965500,2622500,263,0
"8599",-131500,1635500,275,0
"8600",-238500,3832500,142,0
"8601",-152500,2928500,74,0
"8602",-1335500,3303500,153,0
"8603",-1428500,2697500,233,0
"8604",-182500,1441500,359,0
"8605",1998500,1601500,300,0
"8606",319500,1595500,107,0
"8607",-382500,1865500,201,0
"8608",1997500,1819500,459,0
"8609",437500,3004500,215,0
"8610",1144500,1205500,640,0
"8611",-478500,3465500,66,0
"8612",497500,2358500,369,0
"8613",-1176500,3977500,137,0
"8614",-2125500,3466500,3742,0
"8615",-2155500,2840500,211,0
"8616",-878500,4142500,112,0
"8617",1345500,2304500,402,0
"8618",-356500,580500,182,0
"8619",834500,469500,867,0
"8620",-544500,2945500,56,0
"8621",-1089500,3981500,164,0
"8622",-1058500,2058500,4790,0
"8623",879500,2025500,250,0
"8624",-958500,3768500,120,0
"8625",-839500,962500,2860,0
"8626",263500,3140500,94,0
"8627",419500,3355500,74,0
"8628",2181500,2061500,140,0
"8629",1350500,2705500,251,0
"8630",-2132500,3026500,3290,0
"8631",2488500,2514500,513,0
"8632",650500,3308500,212,0
"8633",-1632500,4712500,2877,0
"8634",-1388500,2234500,1467,0
"8635",1718500,2398500,627,0
"8636",-952500,1170500,1367,0
"8637",-881500,4577500,107,0
"8638",-154500,1608500,283,0
"8639",104500,3443500,96,0
"8640",1010500,2807500,355,0
"8641",798500,1588500,537,0
"8642",1030500,1758500,679,0
"8643",-1809500,3838500,669,0
"8644",-598500,4088500,1387,0
"8645",-734500,680500,3702,0
"8646",-1729500,4536500,30,0
"8647",-402500,1535500,1681,0
"8648",1712500,2081500,448,0
"8649",1883500,2914500,217,0
"8650",-2125500,2956500,2994,0
"8651",-790500,2090500,198,0
"8652",687500,2336500,323,0
"8653",-759500,3185500,104,0
"8654",-1252500,2150500,3708,0
"8655",1081500,2263500,204,0
"8656",-85500,2111500,571,0
"8657",-2054500,3750500,416,0
"8658",1729500,1987500,466,0
"8659",2385500,2982500,95,0
"8660",976500,1740500,604,0
"8661",1631500,2166500,790,0
"8662",2115500,2011500,694,0
"8663",1373500,1917500,969,0
"8664",-1830500,3513500,285,0
"8665",-1492500,4719500,78,0
"8666",-456500,3488500,62,0
"8667",-1813500,3720500,399,0
"8668",-611500,2369500,139,0
"8669",111500,647500,69,0
"8670",-1874500,4198500,975,0
"8671",1392500,2946500,171,0
"8672",696500,2486500,350,0
"8673",-704500,4038500,474,0
"8674",8500,899500,126,0
"8675",-1037500,2200500,219,0
"8676",852500,843500,733,0
"8677",-1783500,3312500,206,0
"8678",390500,4153500,262,0
"8679",59500,3469500,66,0
"8680",-1376500,2495500,323,0
"8681",51500,4050500,86,0
"8682",-2276500,3343500,61,0
"8683",-477500,3992500,1117,0
"8684",-350500,4289500,369,0
"8685",-807500,2609500,170,0
"8686",197500,576500,68,0
"8687",811500,451500,840,0
"8688",-854500,2430500,217,0
"8689",1166500,2669500,209,0
"8690",-1014500,4276500,68,0
"8691",-1963500,3989500,141,0
"8692",-954500,3216500,102,0
"8693",-2290500,3304500,75,0
"8694",-822500,3509500,85,0
"8695",1732500,1061500,331,0
"8696",-90500,2476500,188,0
"8697",1223500,1531500,636,0
"8698",309500,3327500,27,0
"8699",-533500,3408500,64,0
"8700",1567500,3279500,110,0
"8701",-1194500,1788500,2717,0
"8702",-1883500,3574500,275,0
"8703",2601500,2715500,511,0
"8704",-2113500,3457500,3614,0
"8705",1333500,1226500,1061,0
"8706",1645500,1010500,994,0
"8707",-560500,3803500,568,0
"8708",970500,2218500,209,0
"8709",1937500,2428500,780,0
"8710",1960500,3148500,83,0
"8711",-1467500,2230500,984,0
"8712",311500,3743500,329,0
"8713",1361500,1515500,923,0
"8714",-1931500,4118500,142,0
"8715",1112500,2417500,197,0
"8716",903500,2646500,391,0
"8717",627500,2257500,362,0
"8718",893500,2503500,308,0
"8719",-2265500,2850500,3,0
"8720",-772500,1388500,3660,0
"8721",-1810500,3346500,215,0
"8722",1871500,2454500,435,0
"8723",-584500,4060500,1116,0
"8724",845500,3205500,274,0
"8725",-982500,1710500,4256,0
"8726",777500,3576500,295,0
"8727",-1844500,3198500,224,0
"8728",-1517500,3050500,109,0
"8729",-926500,1294500,1217,0
"8730",1867500,1565500,587,0
"8731",246500,2730500,168,0
"8732",1289500,896500,769,0
"8733",-385500,4404500,323,0
"8734",1736500,1850500,488,0
"8735",-853500,1270500,4060,0
"8736",-53500,3882500,204,0
"8737",-1256500,3471500,124,0
"8738",-1286500,4407500,126,0
"8739",1474500,1606500,878,0
"8740",-689500,3933500,142,0
"8741",489500,2962500,288,0
"8742",-1969500,3572500,354,0
"8743",1265500,1388500,1120,0
"8744",275500,3537500,139,0
"8745",-1118500,4457500,81,0
"8746",2111500,2479500,378,0
"8747",1061500,3771500,23,0
"8748",133500,2319500,297,0
"8749",672500,2007500,519,0
"8750",1936500,1867500,507,0
"8751",-480500,2018500,158,0
"8752",-1258500,2069500,2693,0
"8753",-105500,3758500,55,0
"8754",-1210500,3578500,158,0
"8755",-612500,3901500,233,0
"8756",1528500,2753500,296,0
"8757",-1616500,2901500,131,0
"8758",-1642500,4361500,60,0
"8759",-894500,2703500,181,0
"8760",-244500,2120500,212,0
"8761",1803500,2451500,431,0
"8762",1007500,1847500,524,0
"8763",-1272500,2767500,231,0
"8764",1605500,2581500,363,0
"8765",615500,2749500,301,0
"8766",-361500,2305500,171,0
"8767",1257500,1460500,992,0
"8768",571500,3236500,181,0
"8769",992500,2590500,245,0
"8770",571500,3521500,267,0
"8771",-1451500,4022500,192,0
"8772",-1255500,4089500,160,0
"8773",-1872500,2779500,1028,0
"8774",2686500,2855500,89,0
"8775",-1350500,4443500,547,0
"8776",-972500,4460500,62,0
"8777",-310500,2000500,245,0
"8778",1836500,3189500,46,0
"8779",227500,1496500,107,0
"8780",-1351500,1770500,1230,0
"8781",-11500,3281500,21,0
"8782",403500,1501500,130,0
"8783",1050500,1080500,575,0
"8784",1903500,2235500,758,0
"8785",203500,3623500,212,0
"8786",820500,569500,983,0
"8787",1039500,1171500,414,0
"8788",1248500,1134500,708,0
"8789",201500,3373500,80,0
"8790",-88500,2808500,103,0
"8791",2181500,3157500,68,0
"8792",-324500,3664500,43,0
"8793",1478500,2100500,842,0
"8794",1759500,2174500,424,0
"8795",-650500,3182500,90,0
"8796",1096500,3075500,194,0
"8797",-1475500,3778500,254,0
"8798",791500,3783500,263,0
"8799",-1871500,4593500,31,0
"8800",-680500,2452500,145,0
"8801",-295500,551500,164,0
"8802",2290500,2561500,438,0
"8803",773500,2249500,335,0
"8804",1165500,1393500,667,0
"8805",417500,840500,307,0
"8806",708500,765500,691,0
"8807",-2202500,2986500,2619,0
"8808",-330500,2222500,152,0
"8809",-901500,2540500,203,0
"8810",147500,3612500,278,0
"8811",1501500,3224500,122,0
"8812",1914500,2229500,764,0
"8813",65500,1702500,217,0
"8814",-1228500,4509500,178,0
"8815",660500,4023500,173,0
"8816",-2064500,4221500,0,0
"8817",2062500,2862500,542,0
"8818",-281500,2180500,174,0
"8819",-27500,2836500,234,0
"8820",1530500,1304500,926,0
"8821",986500,3468500,18,0
"8822",-448500,2157500,139,0
"8823",668500,3834500,285,0
"8824",-1098500,1861500,4399,0
"8825",236500,2477500,522,0
"8826",-144500,1787500,475,0
"8827",-406500,1519500,1618,0
"8828",777500,637500,1186,0
"8829",2327500,2959500,191,0
"8830",1128500,2194500,253,0
"8831",-1825500,2252500,0,0
"8832",-696500,1941500,292,0
"8833",-74500,2182500,241,0
"8834",-893500,4131500,100,0
"8835",-1203500,3825500,160,0
"8836",-820500,3286500,56,0
"8837",522500,4111500,133,0
"8838",1079500,2385500,185,0
"8839",-1292500,4321500,125,0
"8840",1305500,1251500,774,0
"8841",207500,1722500,99,0
"8842",-208500,3009500,69,0
"8843",107500,665500,73,0
"8844",689500,929500,455,0
"8845",1638500,2799500,199,0
"8846",71500,1558500,175,0
"8847",260500,2550500,271,0
"8848",-309500,2740500,96,0
"8849",-181500,4310500,163,0
"8850",1586500,3229500,57,0
"8851",-993500,2779500,154,0
"8852",-328500,3091500,31,0
"8853",202500,987500,80,0
"8854",-1868500,3447500,351,0
"8855",-1827500,3179500,198,0
"8856",1519500,2815500,442,0
"8857",-196500,833500,177,0
"8858",-1433500,4370500,363,0
"8859",-1419500,2270500,1377,0
"8860",-184500,3950500,123,0
"8861",-773500,289500,1731,0
"8862",-389500,1330500,1213,0
"8863",-790500,2070500,182,0
"8864",549500,294500,344,0
"8865",1440500,2352500,835,0
"8866",1848500,1137500,14,0
"8867",120500,3164500,59,0
"8868",2297500,2892500,186,0
"8869",-1297500,2774500,175,0
"8870",1006500,3764500,212,0
"8871",-641500,4423500,79,0
"8872",-727500,2489500,160,0
"8873",-426500,1173500,1219,0
"8874",-735500,411500,3155,0
"8875",689500,3270500,230,0
"8876",2077500,1730500,119,0
"8877",-2229500,3575500,204,0
"8878",-754500,1900500,963,0
"8879",849500,3467500,8,0
"8880",2079500,2684500,433,0
"8881",-78500,1119500,174,0
"8882",-1385500,2182500,1667,0
"8883",-466500,3714500,64,0
"8884",1088500,1203500,522,0
"8885",1247500,2566500,211,0
"8886",-533500,508500,434,0
"8887",-1104500,3289500,101,0
"8888",481500,1666500,148,0
"8889",676500,606500,632,0
"8890",-1311500,1994500,4639,0
"8891",867500,1513500,511,0
"8892",-742500,2703500,151,0
"8893",-137500,2622500,165,0
"8894",1103500,2719500,235,0
"8895",-759500,413500,3293,0
"8896",189500,941500,89,0
"8897",240500,2696500,262,0
"8898",-163500,4492500,69,0
"8899",482500,3357500,19,0
"8900",121500,4083500,119,0
"8901",786500,1218500,306,0
"8902",348500,1290500,329,0
"8903",-644500,2311500,173,0
"8904",-1837500,3443500,269,0
"8905",-335500,2580500,120,0
"8906",-1780500,4053500,3043,0
"8907",744500,1702500,529,0
"8908",1081500,2516500,184,0
"8909",-381500,808500,362,0
"8910",1290500,1979500,967,0
"8911",2154500,1853500,64,0
"8912",-1220500,2658500,286,0
"8913",-1305500,3817500,314,0
"8914",1878500,1319500,380,0
"8915",-592500,3606500,64,0
"8916",1370500,3286500,21,0
"8917",411500,728500,242,0
"8918",-1237500,2695500,279,0
"8919",-995500,1849500,3815,0
"8920",765500,1777500,510,0
"8921",-78500,4326500,241,0
"8922",-672500,646500,4211,0
"8923",116500,3876500,266,0
"8924",573500,1831500,392,0
"8925",-1114500,3008500,174,0
"8926",87500,4307500,138,0
"8927",2017500,2396500,973,0
"8928",643500,1735500,714,0
"8929",1412500,2287500,619,0
"8930",-914500,2015500,1450,0
"8931",-909500,2963500,159,0
"8932",1974500,1469500,164,0
"8933",529500,2029500,421,0
"8934",576500,3324500,76,0
"8935",-128500,546500,99,0
"8936",2134500,2627500,447,0
"8937",-176500,2282500,462,0
"8938",1124500,2654500,173,0
"8939",-1336500,3297500,146,0
"8940",75500,999500,111,0
"8941",-343500,2521500,129,0
"8942",-1123500,4292500,94,0
"8943",-1479500,3031500,158,0
"8944",-2008500,2836500,1221,0
"8945",555500,4080500,113,0
"8946",-1604500,2887500,127,0
"8947",653500,2533500,328,0
"8948",601500,2918500,278,0
"8949",533500,3367500,4,0
"8950",831500,3840500,181,0
"8951",2079500,2394500,737,0
"8952",1254500,3376500,17,0
"8953",-456500,3033500,51,0
"8954",794500,236500,7,0
"8955",14500,2177500,615,0
"8956",-1596500,4252500,1772,0
"8957",1671500,1797500,531,0
"8958",381500,3038500,145,0
"8959",-550500,2981500,80,0
"8960",-699500,2493500,170,0
"8961",749500,2209500,303,0
"8962",1261500,3387500,23,0
"8963",-1775500,2186500,0,0
"8964",-789500,3819500,110,0
"8965",-401500,3363500,64,0
"8966",-690500,4129500,156,0
"8967",-2129500,3624500,524,0
"8968",1552500,1099500,1068,0
"8969",-1733500,2532500,1003,0
"8970",-837500,2826500,162,0
"8971",-2047500,4225500,283,0
"8972",-764500,4671500,734,0
"8973",120500,4472500,2,0
"8974",2018500,1570500,187,0
"8975",-1274500,1762500,1030,0
"8976",-1167500,3398500,140,0
"8977",-1119500,3283500,90,0
"8978",2695500,2613500,105,0
"8979",244500,4083500,138,0
"8980",121500,4185500,617,0
"8981",388500,3855500,325,0
"8982",1426500,2843500,311,0
"8983",-1458500,2887500,197,0
"8984",1283500,2782500,287,0
"8985",225500,604500,67,0
"8986",-1446500,4504500,13,0
"8987",875500,2805500,335,0
"8988",191500,1239500,88,0
"8989",-148500,4233500,1236,0
"8990",-2076500,2736500,1129,0
"8991",-769500,1311500,3730,0
"8992",71500,2916500,181,0
"8993",1317500,1145500,1101,0
"8994",-228500,2943500,66,0
"8995",-1328500,2356500,402,0
"8996",1560500,2837500,576,0
"8997",591500,623500,495,0
"8998",325500,2175500,349,0
"8999",-706500,2595500,134,0
"9000",1749500,2599500,458,0
"9001",1722500,2989500,135,0
"9002",-391500,4736500,215,0
"9003",292500,2274500,331,0
"9004",504500,1920500,672,0
"9005",921500,2435500,196,0
"9006",-931500,3127500,120,0
"9007",-552500,2221500,138,0
"9008",-789500,3827500,107,0
"9009",-251500,3350500,54,0
"9010",-854500,269500,3282,0
"9011",-353500,2297500,161,0
"9012",1547500,1361500,777,0
"9013",-2256500,2804500,0,0
"9014",-745500,219500,1222,0
"9015",166500,1831500,117,0
"9016",1726500,2304500,459,0
"9017",1598500,1128500,884,0
"9018",-1449500,4307500,1551,0
"9019",-47500,2538500,169,0
"9020",618500,4114500,113,0
"9021",-2040500,3026500,742,0
"9022",805500,352500,725,0
"9023",1889500,2357500,426,0
"9024",1591500,2741500,311,0
"9025",-910500,4510500,67,0
"9026",-862500,2191500,193,0
